ID2	ID1	fract_sites_IBD
K0232412_1701	J0272815_1701	0.01514
K0232412_1701	K0181810_1705	0
K0232412_1701	K0171728_1512	0
K0232412_1701	K0171716_1702	0
K0232412_1701	K0212110_1512	0
K0232412_1701	J0272813_1610	0
K0232412_1701	J0050607_1412	0.03615
K0232412_1701	J0030406_1705	0
K0232412_1701	J0272813_1612	0.01221
K0232412_1701	K0010105_1506	0.07226
K0232412_1701	J0282916_1702	0.01763
K0232412_1701	K0050502_1512	0
K0232412_1701	J0131403_1511	0
K0232412_1701	K0022008_1512	0.08682
K0232412_1701	J0030406_1702	0
K0232412_1701	J0272804_1511	0.0206
K0232412_1701	J0171802_1611	0.0445
K0232412_1701	J0050611_1611	0.02424
K0232412_1701	J0262707_1506	0.03491
K0232412_1701	J0272813_1702	0.01221
K0232412_1701	J0151612_1511	0.07205
K0232412_1701	J0262723_1511	0
K0232412_1701	K0030301_1504	0
K0232412_1701	K0030303_1612	0
K0232412_1701	K0222208_1611	0.03794
K0232412_1701	K0171716_1703	0.01665
K0232412_1701	K0161621_1506	0.00391
K0232412_1701	K0101007_1412	0
K0232412_1701	K0171719_1701	0
K0232412_1701	K0181809_1512	0
K0232412_1701	K0030302_1611	0
K0232412_1701	J0272815_1611	0.01906
K0232412_1701	J0010103_1412	0
K0232412_1701	K0101005_1701	0
K0232412_1701	J0262731_1412	0.00854
K0232412_1701	J0151608_1701	0.05172
K0232412_1701	J0030406_1701	0
K0232412_1701	K0060617_1603	0.07796
K0232412_1701	K0171738_1412	0
K0232412_1701	K0111111_1611	0
K0232412_1701	J0282915_1511	0
K0232412_1701	J0050617_1611	0.04895
K0232412_1701	K0050512_1611	0
K0232412_1701	J0272813_1703	0.01471
K0232412_1701	J0282916_1705	0
K0232412_1701	J0181911_1611	0.038
K0232412_1701	J0101103_1703	0
K0232412_1701	J0272809_1612	0.01343
K0232412_1701	K0030303_1512	0.07088
K0232412_1701	K0030303_1605	0
K0232412_1701	J0131406_1512	0.07474
K0232412_1701	J0272809_1611	0.02784
K0232412_1701	K0141403_1504	0.01495
K0232412_1701	J0272815_1703	0.01201
K0232412_1701	J0242517_1611	0.05658
K0232412_1701	J0272812_1611	0.02272
K0232412_1701	J0282916_1703	0
K0232412_1701	K0171732_1512	0.0382
K0232412_1701	J0030409_1610	0
K0232412_1701	K0202002_1512	0.0457
K0232412_1701	K0090903_1512	0
K0232412_1701	J0020302_1506	0.03943
K0232412_1701	J0282916_1701	0
K0232412_1701	J0171805_1611	0.05392
K0232412_1701	J0272813_1701	0.01224
K0232412_1701	K0171716_1701	0.02439
K0252713_1512	J0030406_1701	0.01126
K0252713_1512	J0111201_1412	0
K0252713_1512	J0272803_1512	0.23689
K0252713_1512	J0101103_1703	0
K0252713_1512	J0131406_1512	0.04459
K0252713_1512	K0101005_1512	0.02704
K0252713_1512	J0272813_1611	0
K0252713_1512	K0030302_1610	0.04092
K0252713_1512	K0080809_1702	0
K0252713_1512	J0050611_1611	0.02048
K0252713_1512	J0060701_1511	0.02728
K0252713_1512	K0060617_1603	0.02932
K0252713_1512	K0171716_1702	0
K0252713_1512	J0070804_1610	0
K0252713_1512	J0262707_1506	0
K0252713_1512	J0272813_1702	0
K0252713_1512	J0272815_1702	0
K0252713_1512	K0022008_1512	0.0484
K0252713_1512	K0101005_1701	0
K0252713_1512	K0030303_1512	0
K0252713_1512	K0181809_1512	0
K0252713_1512	J0282916_1705	0.05362
K0252713_1512	J0010103_1412	0.02625
K0252713_1512	J0272804_1511	0.01012
K0252713_1512	K0090903_1512	0.03634
K0252713_1512	J0282916_1703	0.04093
K0252713_1512	K0141403_1504	0
K0252713_1512	J0282915_1511	0
K0252713_1512	K0161621_1506	0
K0252713_1512	J0272809_1611	0
K0252713_1512	J0030406_1702	0.00927
K0252713_1512	K0232412_1701	0.02002
K0252713_1512	J0171804_1610	0.02781
K0252713_1512	J0050607_1412	0.03879
K0252713_1512	K0222208_1611	0.03545
K0252713_1512	J0262707_1412	0.01344
K0252713_1512	J0272809_1612	0
K0252713_1512	K0171716_1701	0
K0252713_1512	J0181911_1611	0.02622
K0252713_1512	K0171738_1412	0.29374
K0252713_1512	K0101007_1412	0.12743
K0252713_1512	K0171722_1512	0.02845
K0252713_1512	J0282916_1702	0.0509
K0252713_1512	J0101103_1701	0.02509
K0252713_1512	J0151612_1511	0.06575
K0252713_1512	J0171805_1611	0.03679
K0252713_1512	K0222213_1612	0
K0252713_1512	J0272815_1611	0
K0252713_1512	K0010101_1611	0.01188
K0252713_1512	J0262723_1511	0.02293
K0252713_1512	J0272813_1612	0
K0252713_1512	J0272815_1703	0
K0252713_1512	J0171806_1511	0.03816
K0252713_1512	K0111111_1611	0.0257
K0252713_1512	K0171719_1701	0.06422
K0252713_1512	K0030301_1504	0.01218
K0252713_1512	K0222213_1701	0.00899
K0252713_1512	J0030406_1705	0.00603
K0252713_1512	K0171716_1703	0
K0252713_1512	K0030303_1612	0.00984
K0252713_1512	K0060617_1512	0.07913
K0252713_1512	K0090903_1605	0.01273
K0252713_1512	J0171802_1611	0
K0252713_1512	K0202002_1512	0.03925
K0252713_1512	J0141503_1511	0.10928
K0252713_1512	J0242509_1611	0
K0252713_1512	K0171732_1512	0.03348
K0252713_1512	K0050512_1611	0.02525
K0252713_1512	K0030303_1605	0
K0252713_1512	K0171716_1612	0
K0252713_1512	J0020302_1506	0.03159
K0252713_1512	K0030302_1512	0
K0252713_1512	K0030302_1611	0.04393
K0252713_1512	K0010105_1506	0
K0252713_1512	J0151608_1701	0.03222
K0252713_1512	J0272815_1701	0
K0252713_1512	K0050502_1512	0
K0252713_1512	J0101103_1702	0.02726
K0252713_1512	J0272813_1705	0
K0252713_1512	K0181810_1705	0
K0252713_1512	J0262731_1412	0
K0252713_1512	J0111208_1610	0.0196
K0252713_1512	J0030409_1610	0.00534
K0252713_1512	K0141403_1511	0
K0252713_1512	J0282916_1701	0.06885
K0252713_1512	K0171728_1512	0.01448
K0252713_1512	K0070714_1611	0.02539
K0252713_1512	J0272813_1703	0
K0252713_1512	J0272813_1610	0
K0252713_1512	J0131403_1511	0
K0252713_1512	J0272813_1701	0
K0252713_1512	K0212110_1512	0
K0252713_1512	J0050617_1611	0
K0252713_1512	J0272812_1611	0
K0252713_1512	J0242517_1611	0
K0252717_1512	J0030406_1701	0.03604
K0252717_1512	J0111201_1412	0
K0252717_1512	K0171716_1702	0
K0252717_1512	J0272813_1612	0
K0252717_1512	K0030302_1611	0.02473
K0252717_1512	K0101005_1701	0.01174
K0252717_1512	J0171804_1610	0.03296
K0252717_1512	J0050607_1412	0
K0252717_1512	K0222208_1611	0.02711
K0252717_1512	K0171728_1512	0
K0252717_1512	K0060617_1603	0.05618
K0252717_1512	J0272815_1702	0
K0252717_1512	K0252713_1512	0.02396
K0252717_1512	J0151608_1701	0.03297
K0252717_1512	J0171802_1611	0.03075
K0252717_1512	J0272815_1703	0
K0252717_1512	K0181810_1705	0
K0252717_1512	K0171719_1701	0.02748
K0252717_1512	J0272809_1611	0
K0252717_1512	K0171716_1701	0.02053
K0252717_1512	J0151612_1511	0
K0252717_1512	K0030303_1612	0.02399
K0252717_1512	K0090903_1512	0.02625
K0252717_1512	J0272813_1611	0
K0252717_1512	J0282915_1511	0
K0252717_1512	J0060701_1511	0
K0252717_1512	K0202002_1512	0.06056
K0252717_1512	J0272813_1610	0
K0252717_1512	J0262723_1511	0.04922
K0252717_1512	K0030303_1512	0
K0252717_1512	J0111208_1610	0
K0252717_1512	J0272813_1703	0
K0252717_1512	K0060617_1512	0
K0252717_1512	K0010105_1506	0
K0252717_1512	J0070804_1610	0.04653
K0252717_1512	J0282916_1703	0.01378
K0252717_1512	J0010103_1412	0.04753
K0252717_1512	J0030406_1705	0.03196
K0252717_1512	J0050617_1611	0.02827
K0252717_1512	J0282916_1701	0.04553
K0252717_1512	K0022008_1512	0.03663
K0252717_1512	K0181809_1512	0.06525
K0252717_1512	J0171805_1611	0.05048
K0252717_1512	J0282916_1705	0.01326
K0252717_1512	K0030302_1610	0.02196
K0252717_1512	J0141503_1511	0.07494
K0252717_1512	J0272813_1705	0
K0252717_1512	J0242517_1611	0
K0252717_1512	K0171738_1412	0.01365
K0252717_1512	J0101103_1703	0
K0252717_1512	K0222213_1701	0.0157
K0252717_1512	J0282916_1702	0.02533
K0252717_1512	J0101103_1702	0.02273
K0252717_1512	J0272803_1512	0.0896
K0252717_1512	J0131406_1512	0.04251
K0252717_1512	J0272813_1702	0
K0252717_1512	J0171806_1511	0.05391
K0252717_1512	K0090903_1605	0.03141
K0252717_1512	J0262707_1506	0
K0252717_1512	J0050611_1611	0
K0252717_1512	K0222213_1612	0.0127
K0252717_1512	K0232412_1701	0.05753
K0252717_1512	K0171722_1512	0.05253
K0252717_1512	K0010101_1611	0.01455
K0252717_1512	K0101007_1412	0.02901
K0252717_1512	K0171732_1512	0.01694
K0252717_1512	J0272809_1612	0
K0252717_1512	K0141403_1511	0
K0252717_1512	J0262731_1412	0.02224
K0252717_1512	K0050502_1512	0
K0252717_1512	K0141403_1504	0.01264
K0252717_1512	J0272812_1611	0
K0252717_1512	K0070714_1611	0.04541
K0252717_1512	J0272804_1511	0.01583
K0252717_1512	J0242509_1611	0
K0252717_1512	J0181911_1611	0
K0252717_1512	K0111111_1611	0.03044
K0252717_1512	K0050512_1611	0
K0252717_1512	J0272813_1701	0
K0252717_1512	J0272815_1611	0
K0252717_1512	K0212110_1512	0
K0252717_1512	J0020302_1506	0
K0252717_1512	J0262707_1412	0.04623
K0252717_1512	K0171716_1612	0.02213
K0252717_1512	K0171716_1703	0
K0252717_1512	J0030406_1702	0.03132
K0252717_1512	J0101103_1701	0.02268
K0252717_1512	K0030303_1605	0
K0252717_1512	J0131403_1511	0
K0252717_1512	K0101005_1512	0.02932
K0252717_1512	K0030302_1512	0
K0252717_1512	K0161621_1506	0.00664
K0252717_1512	K0030301_1504	0.00816
K0252717_1512	J0272815_1701	0
K0252717_1512	J0030409_1610	0
K0252717_1512	K0080809_1702	0.02358
K0252808_1611	K0022008_1512	0
K0252808_1611	J0272813_1701	0
K0252808_1611	J0272804_1511	0
K0252808_1611	J0171805_1611	0
K0252808_1611	K0161621_1506	0
K0252808_1611	J0272813_1702	0
K0252808_1611	K0171716_1703	0
K0252808_1611	J0101103_1702	0
K0252808_1611	J0282916_1701	0
K0252808_1611	K0101005_1701	0
K0252808_1611	J0030406_1705	0
K0252808_1611	K0181810_1705	0
K0252808_1611	K0030301_1504	0
K0252808_1611	K0090903_1605	0
K0252808_1611	J0272813_1705	0
K0252808_1611	K0070714_1611	0
K0252808_1611	J0010103_1412	0
K0252808_1611	K0171719_1701	0
K0252808_1611	K0050512_1611	0
K0252808_1611	J0262707_1506	0.03867
K0252808_1611	K0252713_1512	0.06043
K0252808_1611	J0131406_1512	0.04587
K0252808_1611	J0242509_1611	0
K0252808_1611	J0272815_1703	0
K0252808_1611	K0090903_1512	0.05493
K0252808_1611	K0101005_1512	0.08502
K0252808_1611	K0030303_1612	0
K0252808_1611	J0151612_1511	0.09556
K0252808_1611	J0272809_1612	0
K0252808_1611	K0212110_1512	0
K0252808_1611	J0030406_1701	0
K0252808_1611	K0222208_1611	0
K0252808_1611	J0050611_1611	0
K0252808_1611	J0262731_1412	0
K0252808_1611	J0101103_1703	0
K0252808_1611	J0181911_1611	0
K0252808_1611	K0030303_1512	0.08611
K0252808_1611	K0171732_1512	0
K0252808_1611	K0171716_1701	0
K0252808_1611	K0171738_1412	0
K0252808_1611	K0030303_1605	0
K0252808_1611	J0030406_1702	0
K0252808_1611	K0060617_1512	0.11541
K0252808_1611	J0272815_1702	0
K0252808_1611	K0010101_1611	0
K0252808_1611	J0282916_1702	0.01934
K0252808_1611	J0272809_1611	0
K0252808_1611	J0272813_1611	0
K0252808_1611	K0030302_1512	0
K0252808_1611	J0272815_1701	0
K0252808_1611	J0171804_1610	0
K0252808_1611	K0171716_1612	0
K0252808_1611	J0171806_1511	0.04154
K0252808_1611	K0141403_1511	0
K0252808_1611	K0252717_1512	0.02004
K0252808_1611	J0282916_1705	0
K0252808_1611	J0272813_1703	0
K0252808_1611	J0282915_1511	0
K0252808_1611	J0111208_1610	0
K0252808_1611	K0060617_1603	0
K0252808_1611	J0171802_1611	0
K0252808_1611	K0030302_1611	0.05324
K0252808_1611	J0030409_1610	0.0386
K0252808_1611	K0111111_1611	0
K0252808_1611	K0010105_1506	0.06251
K0252808_1611	K0080809_1702	0
K0252808_1611	K0222213_1612	0.04209
K0252808_1611	K0232412_1701	0
K0252808_1611	J0141503_1511	0
K0252808_1611	J0050607_1412	0
K0252808_1611	J0272813_1612	0
K0252808_1611	J0050617_1611	0.02652
K0252808_1611	K0171728_1512	0
K0252808_1611	J0272815_1611	0
K0252808_1611	J0262707_1412	0
K0252808_1611	K0202002_1512	0
K0252808_1611	K0101007_1412	0.05964
K0252808_1611	J0020302_1506	0.04976
K0252808_1611	J0060701_1511	0.0145
K0252808_1611	J0272813_1610	0
K0252808_1611	J0131403_1511	0.01681
K0252808_1611	J0151608_1701	0.06659
K0252808_1611	J0101103_1701	0
K0252808_1611	J0282916_1703	0
K0252808_1611	K0171716_1702	0
K0252808_1611	K0222213_1701	0
K0252808_1611	K0171722_1512	0
K0252808_1611	J0262723_1511	0
K0252808_1611	K0030302_1610	0.09546
K0252808_1611	K0181809_1512	0.06917
K0252808_1611	J0070804_1610	0
K0252808_1611	J0242517_1611	0
K0252808_1611	J0111201_1412	0
K0252808_1611	J0272812_1611	0
K0252808_1611	J0272803_1512	0
K0252808_1611	K0050502_1512	0
K0252808_1611	K0141403_1504	0.01592
K0252808_1701	K0090903_1605	0.03678
K0252808_1701	J0262707_1412	0.02082
K0252808_1701	J0272813_1703	0.01009
K0252808_1701	K0171716_1702	0.00698
K0252808_1701	J0171802_1611	0.03721
K0252808_1701	J0272813_1612	0.01163
K0252808_1701	J0050607_1412	0.04397
K0252808_1701	J0272813_1701	0.01165
K0252808_1701	K0222213_1701	0.00606
K0252808_1701	K0181810_1705	0
K0252808_1701	J0151612_1511	0
K0252808_1701	J0262723_1511	0
K0252808_1701	K0171716_1612	0.01011
K0252808_1701	J0272813_1705	0.01169
K0252808_1701	J0151608_1701	0.03259
K0252808_1701	J0272815_1702	0.01268
K0252808_1701	J0272815_1701	0.01252
K0252808_1701	J0141503_1511	0.03289
K0252808_1701	K0101005_1701	0
K0252808_1701	J0020302_1506	0.05025
K0252808_1701	K0252808_1611	0
K0252808_1701	K0171716_1701	0.00843
K0252808_1701	K0030303_1512	0
K0252808_1701	K0030302_1610	0.03402
K0252808_1701	J0111208_1610	0.01312
K0252808_1701	K0010101_1611	0.00704
K0252808_1701	K0222213_1612	0
K0252808_1701	J0101103_1702	0.01625
K0252808_1701	J0101103_1701	0.01622
K0252808_1701	J0030409_1610	0.014
K0252808_1701	J0131403_1511	0.03183
K0252808_1701	K0212110_1512	0
K0252808_1701	K0222208_1611	0.03762
K0252808_1701	J0272813_1611	0.01165
K0252808_1701	J0242509_1611	0.01167
K0252808_1701	K0181809_1512	0.03797
K0252808_1701	J0262731_1412	0
K0252808_1701	J0030406_1705	0.01599
K0252808_1701	J0171805_1611	0.0189
K0252808_1701	J0101103_1703	0.00963
K0252808_1701	K0161621_1506	0
K0252808_1701	J0282916_1703	0.00396
K0252808_1701	K0171719_1701	0
K0252808_1701	K0101007_1412	0.01204
K0252808_1701	K0030302_1611	0.02274
K0252808_1701	J0242517_1611	0.01902
K0252808_1701	J0030406_1701	0.01463
K0252808_1701	K0171728_1512	0
K0252808_1701	J0171806_1511	0.03276
K0252808_1701	K0111111_1611	0.04289
K0252808_1701	K0030303_1612	0.00706
K0252808_1701	J0272809_1611	0
K0252808_1701	J0272803_1512	0.01056
K0252808_1701	K0252713_1512	0.01673
K0252808_1701	K0030303_1605	0
K0252808_1701	J0282915_1511	0
K0252808_1701	K0050502_1512	0
K0252808_1701	K0232412_1701	0.02
K0252808_1701	K0022008_1512	0.01806
K0252808_1701	J0060701_1511	0
K0252808_1701	K0080809_1702	0.00715
K0252808_1701	J0272813_1702	0.01164
K0252808_1701	J0272813_1610	0
K0252808_1701	J0282916_1701	0
K0252808_1701	K0171722_1512	0.0188
K0252808_1701	J0171804_1610	0.00286
K0252808_1701	J0131406_1512	0.01845
K0252808_1701	K0141403_1511	0
K0252808_1701	K0101005_1512	0.02795
K0252808_1701	J0050617_1611	0.03221
K0252808_1701	J0272804_1511	0
K0252808_1701	J0030406_1702	0.01246
K0252808_1701	K0030302_1512	0
K0252808_1701	K0060617_1512	0
K0252808_1701	J0050611_1611	0.01507
K0252808_1701	J0070804_1610	0.02282
K0252808_1701	K0030301_1504	0
K0252808_1701	K0141403_1504	0
K0252808_1701	K0060617_1603	0.01876
K0252808_1701	J0272812_1611	0.01327
K0252808_1701	K0202002_1512	0.04663
K0252808_1701	K0252717_1512	0.03124
K0252808_1701	J0111201_1412	0.0133
K0252808_1701	J0282916_1705	0
K0252808_1701	K0171716_1703	0
K0252808_1701	K0171738_1412	0.01442
K0252808_1701	J0262707_1506	0
K0252808_1701	K0090903_1512	0.02637
K0252808_1701	J0282916_1702	0.00718
K0252808_1701	K0070714_1611	0.0281
K0252808_1701	J0181911_1611	0.01443
K0252808_1701	J0272809_1612	0.01222
K0252808_1701	J0010103_1412	0.02808
K0252808_1701	K0010105_1506	0
K0252808_1701	J0272815_1611	0.01032
K0252808_1701	K0171732_1512	0.01161
K0252808_1701	K0050512_1611	0.02242
K0252808_1701	J0272815_1703	0.01097
K0262902_1511	J0262723_1511	0.06795
K0262902_1511	J0030406_1705	0
K0262902_1511	J0050617_1611	0.03906
K0262902_1511	K0141403_1511	0.00501
K0262902_1511	K0141403_1504	0.0072
K0262902_1511	J0282916_1703	0
K0262902_1511	K0252713_1512	0.02212
K0262902_1511	K0171716_1612	0.01888
K0262902_1511	J0282915_1511	0
K0262902_1511	J0020302_1506	0
K0262902_1511	J0272813_1701	0.03445
K0262902_1511	K0010105_1506	0.01996
K0262902_1511	J0060701_1511	0.02211
K0262902_1511	K0212110_1512	0.03188
K0262902_1511	K0030302_1610	0.06907
K0262902_1511	K0080809_1702	0.02379
K0262902_1511	K0181810_1705	0.03753
K0262902_1511	K0222213_1701	0.03024
K0262902_1511	K0252808_1611	0
K0262902_1511	J0272813_1612	0.034
K0262902_1511	J0151608_1701	0
K0262902_1511	J0030409_1610	0.01949
K0262902_1511	K0070714_1611	0.08049
K0262902_1511	J0010103_1412	0.03982
K0262902_1511	J0171802_1611	0.04083
K0262902_1511	K0232412_1701	0.0311
K0262902_1511	K0101005_1701	0
K0262902_1511	K0252808_1701	0.02337
K0262902_1511	J0272809_1611	0.02039
K0262902_1511	K0171738_1412	0
K0262902_1511	J0171804_1610	0.02771
K0262902_1511	J0272813_1705	0.03658
K0262902_1511	K0222213_1612	0
K0262902_1511	J0131403_1511	0.06742
K0262902_1511	J0272815_1611	0.03726
K0262902_1511	K0060617_1603	0.05213
K0262902_1511	K0030301_1504	0.01542
K0262902_1511	K0171716_1703	0
K0262902_1511	J0131406_1512	0.04753
K0262902_1511	K0090903_1605	0.04683
K0262902_1511	K0010101_1611	0.01247
K0262902_1511	J0272815_1702	0.02734
K0262902_1511	J0272813_1703	0.02711
K0262902_1511	K0171719_1701	0.04776
K0262902_1511	J0282916_1705	0
K0262902_1511	J0282916_1702	0
K0262902_1511	J0272804_1511	0.03771
K0262902_1511	K0101005_1512	0.05526
K0262902_1511	K0030303_1512	0
K0262902_1511	K0222208_1611	0.07025
K0262902_1511	K0161621_1506	0.00776
K0262902_1511	J0272813_1702	0.03626
K0262902_1511	J0272812_1611	0.04401
K0262902_1511	J0171805_1611	0.02458
K0262902_1511	J0242509_1611	0.03659
K0262902_1511	J0030406_1701	0.01584
K0262902_1511	K0050502_1512	0
K0262902_1511	J0141503_1511	0.09961
K0262902_1511	K0101007_1412	0.02436
K0262902_1511	K0030303_1605	0.05569
K0262902_1511	J0101103_1702	0.02732
K0262902_1511	K0111111_1611	0.07033
K0262902_1511	K0060617_1512	0
K0262902_1511	J0111208_1610	0.00553
K0262902_1511	K0090903_1512	0
K0262902_1511	K0171728_1512	0.0286
K0262902_1511	K0181809_1512	0.04744
K0262902_1511	J0181911_1611	0.01577
K0262902_1511	K0171716_1701	0.01821
K0262902_1511	K0022008_1512	0.07898
K0262902_1511	J0262731_1412	0.01339
K0262902_1511	J0242517_1611	0
K0262902_1511	J0272813_1611	0.03408
K0262902_1511	J0272815_1701	0.03734
K0262902_1511	K0030302_1512	0.01686
K0262902_1511	K0171732_1512	0.0431
K0262902_1511	K0030303_1612	0.01245
K0262902_1511	J0101103_1703	0
K0262902_1511	J0101103_1701	0.03038
K0262902_1511	K0252717_1512	0.03148
K0262902_1511	J0262707_1506	0
K0262902_1511	K0171716_1702	0.01899
K0262902_1511	J0282916_1701	0
K0262902_1511	J0272815_1703	0.03273
K0262902_1511	J0050607_1412	0.00998
K0262902_1511	K0171722_1512	0
K0262902_1511	J0070804_1610	0.02581
K0262902_1511	J0111201_1412	0
K0262902_1511	K0202002_1512	0.02724
K0262902_1511	J0030406_1702	0
K0262902_1511	J0272803_1512	0.11123
K0262902_1511	K0050512_1611	0.06069
K0262902_1511	J0050611_1611	0.00548
K0262902_1511	J0272809_1612	0.03927
K0262902_1511	J0151612_1511	0.09558
K0262902_1511	J0262707_1412	0.04043
K0262902_1511	J0272813_1610	0.0118
K0262902_1511	J0171806_1511	0.05148
K0262902_1511	K0030302_1611	0.04175
K0262913_1611	J0060701_1511	0.04182
K0262913_1611	J0282916_1705	0
K0262913_1611	K0030301_1504	0.01377
K0262913_1611	J0171805_1611	0.06322
K0262913_1611	K0212110_1512	0.03367
K0262913_1611	K0222213_1701	0.02364
K0262913_1611	K0030302_1610	0
K0262913_1611	J0282915_1511	0
K0262913_1611	J0131406_1512	0.08126
K0262913_1611	J0242509_1611	0.00517
K0262913_1611	J0101103_1702	0.0281
K0262913_1611	J0272813_1612	0.00454
K0262913_1611	J0272804_1511	0.00935
K0262913_1611	K0030303_1612	0.02511
K0262913_1611	J0272813_1702	0.00456
K0262913_1611	K0090903_1512	0
K0262913_1611	K0181810_1705	0.0372
K0262913_1611	K0030303_1512	0.08427
K0262913_1611	J0030406_1705	0.00466
K0262913_1611	K0252713_1512	0.0647
K0262913_1611	K0222208_1611	0.03999
K0262913_1611	J0262731_1412	0
K0262913_1611	J0020302_1506	0.06035
K0262913_1611	J0272815_1703	0.0053
K0262913_1611	K0171716_1701	0.02393
K0262913_1611	J0272815_1611	0
K0262913_1611	J0282916_1701	0
K0262913_1611	K0050512_1611	0.03905
K0262913_1611	K0101005_1512	0.04777
K0262913_1611	K0070714_1611	0.04762
K0262913_1611	J0272809_1611	0.00809
K0262913_1611	J0131403_1511	0.06288
K0262913_1611	J0272809_1612	0.00511
K0262913_1611	K0010101_1611	0.02241
K0262913_1611	J0151608_1701	0.0302
K0262913_1611	K0101005_1701	0.02307
K0262913_1611	J0272803_1512	0.17109
K0262913_1611	K0171722_1512	0.02638
K0262913_1611	J0272812_1611	0
K0262913_1611	K0171738_1412	0.01515
K0262913_1611	K0090903_1605	0
K0262913_1611	J0272813_1610	0.0186
K0262913_1611	K0181809_1512	0.05273
K0262913_1611	K0171732_1512	0.03051
K0262913_1611	K0010105_1506	0.0475
K0262913_1611	K0252808_1701	0.02657
K0262913_1611	J0141503_1511	0.10941
K0262913_1611	K0252717_1512	0
K0262913_1611	K0161621_1506	0
K0262913_1611	K0101007_1412	0.03658
K0262913_1611	J0111208_1610	0.03075
K0262913_1611	K0252808_1611	0
K0262913_1611	J0262707_1506	0.0433
K0262913_1611	J0010103_1412	0.0561
K0262913_1611	J0111201_1412	0.04914
K0262913_1611	J0262707_1412	0.02647
K0262913_1611	J0030406_1702	0.00509
K0262913_1611	K0222213_1612	0
K0262913_1611	J0181911_1611	0.0364
K0262913_1611	K0141403_1511	0
K0262913_1611	K0022008_1512	0.07798
K0262913_1611	K0080809_1702	0.02702
K0262913_1611	K0060617_1512	0.16253
K0262913_1611	J0282916_1703	0
K0262913_1611	J0272813_1703	0
K0262913_1611	J0262723_1511	0.0508
K0262913_1611	K0030303_1605	0.03515
K0262913_1611	K0141403_1504	0
K0262913_1611	J0050617_1611	0.08329
K0262913_1611	K0232412_1701	0.10221
K0262913_1611	J0171804_1610	0
K0262913_1611	J0030409_1610	0.01484
K0262913_1611	K0171716_1702	0.01436
K0262913_1611	K0030302_1611	0.08289
K0262913_1611	J0050607_1412	0.04892
K0262913_1611	J0171802_1611	0.07299
K0262913_1611	K0171719_1701	0.017
K0262913_1611	J0242517_1611	0
K0262913_1611	J0272815_1701	0
K0262913_1611	J0272813_1705	0.00452
K0262913_1611	J0101103_1703	0
K0262913_1611	J0151612_1511	0.16788
K0262913_1611	K0171716_1703	0.00571
K0262913_1611	J0070804_1610	0.05117
K0262913_1611	J0101103_1701	0.02856
K0262913_1611	K0050502_1512	0
K0262913_1611	K0060617_1603	0
K0262913_1611	J0272813_1611	0.00518
K0262913_1611	K0202002_1512	0.05986
K0262913_1611	J0282916_1702	0.00691
K0262913_1611	K0030302_1512	0
K0262913_1611	J0030406_1701	0.00464
K0262913_1611	K0111111_1611	0.08287
K0262913_1611	J0050611_1611	0.03101
K0262913_1611	J0171806_1511	0.05065
K0262913_1611	K0171728_1512	0.03732
K0262913_1611	J0272815_1702	0
K0262913_1611	K0171716_1612	0.02367
K0262913_1611	J0272813_1701	0.00517
K0262913_1611	K0262902_1511	0.06763
K0262922_1612	J0272812_1611	0
K0262922_1612	K0101005_1701	0
K0262922_1612	J0101103_1701	0.01569
K0262922_1612	J0060701_1511	0.01975
K0262922_1612	K0050512_1611	0.02203
K0262922_1612	J0131406_1512	0
K0262922_1612	J0242517_1611	0
K0262922_1612	J0030406_1705	0.01537
K0262922_1612	J0272813_1702	0
K0262922_1612	J0272804_1511	0.00712
K0262922_1612	J0050607_1412	0.02705
K0262922_1612	J0272813_1612	0
K0262922_1612	K0030302_1610	0
K0262922_1612	K0060617_1512	0
K0262922_1612	J0070804_1610	0
K0262922_1612	J0111201_1412	0
K0262922_1612	K0171716_1702	0.01542
K0262922_1612	K0181810_1705	0
K0262922_1612	J0111208_1610	0.01528
K0262922_1612	J0010103_1412	0
K0262922_1612	K0171728_1512	0
K0262922_1612	J0171802_1611	0
K0262922_1612	J0262707_1506	0.02778
K0262922_1612	J0282916_1701	0
K0262922_1612	K0252808_1611	0
K0262922_1612	K0212110_1512	0
K0262922_1612	J0171806_1511	0.02921
K0262922_1612	K0090903_1605	0.0228
K0262922_1612	K0030303_1612	0.01373
K0262922_1612	J0262707_1412	0.02662
K0262922_1612	K0030302_1611	0.01516
K0262922_1612	K0080809_1702	0
K0262922_1612	K0252808_1701	0.00651
K0262922_1612	K0070714_1611	0
K0262922_1612	K0171732_1512	0.02296
K0262922_1612	J0272815_1611	0
K0262922_1612	J0272813_1701	0
K0262922_1612	K0161621_1506	0
K0262922_1612	K0171738_1412	0.02678
K0262922_1612	J0272815_1703	0
K0262922_1612	K0171716_1612	0.01978
K0262922_1612	J0101103_1702	0.01557
K0262922_1612	J0151612_1511	0.03776
K0262922_1612	K0171719_1701	0
K0262922_1612	J0272815_1702	0
K0262922_1612	K0262913_1611	0.01773
K0262922_1612	K0030302_1512	0
K0262922_1612	K0030301_1504	0.0039
K0262922_1612	J0181911_1611	0.0166
K0262922_1612	K0060617_1603	0.01118
K0262922_1612	K0141403_1511	0
K0262922_1612	K0222213_1612	0
K0262922_1612	J0171805_1611	0.0257
K0262922_1612	K0252717_1512	0.01175
K0262922_1612	K0181809_1512	0
K0262922_1612	K0222213_1701	0
K0262922_1612	J0272803_1512	0.01606
